Customer_ID,Customer_Name,Customer_Segment,Marital_Status,Gender,Region,Policy_Id,Policy_Type_Id,Policy_Type,Policy_Type_Desc,Policy_Name,Policy_Term,Policy_Start_Dt,Policy_End_Dt,Premium_Amt,Total_Policy_Amt,Region_pol,Country,State,City,Postal_Code
448,Mrs. Patrick Taylor,Consumer,Single,Female,EAST,10904.0,PT005,Home,Home insurance policy,Auto Policy 10904,Monthly,2012-12-15,2013-12-15,12500.0,800000.0,EAST,United States,New York,Newark,92327.0
448,Mrs. Patrick Taylor,Consumer,Single,Female,EAST,10905.0,PT003,Term,Term life insurance policy,WholeLife Policy 10905,Annual,2013-01-09,2018-01-08,25000.0,1000000.0,EAST,United States,New York,Newark,92327.0
448,Mrs. Patrick Taylor,Consumer,Single,Female,EAST,10905.0,PT003,Term,Term life insurance policy,WholeLife Policy 10905,Annual,2013-01-09,2018-01-08,25000.0,1000000.0,EAST,United States,New York,Newark,92327.0
448,Mrs. Patrick Taylor,Consumer,Single,Female,EAST,10905.0,PT003,Term,Term life insurance policy,WholeLife Policy 10905,Annual,2013-01-09,2018-01-08,25000.0,1000000.0,EAST,United States,New York,Newark,92327.0
448,Mrs. Patrick Taylor,Consumer,Single,Female,EAST,10905.0,PT003,Term,Term life insurance policy,WholeLife Policy 10905,Annual,2013-01-09,2018-01-08,25000.0,1000000.0,EAST,United States,New York,Newark,92327.0
456,Ms. Megan Dillon,SME,Single,Male,EAST,10920.0,PT003,Term,Term life insurance policy,WholeLife Policy 10920,Quarterly,2005-02-12,2007-02-12,25000.0,500000.0,EAST,United States,New York,Newark,36855.0
456,Ms. Megan Dillon,SME,Single,Male,EAST,10920.0,PT003,Term,Term life insurance policy,WholeLife Policy 10920,Quarterly,2005-02-12,2007-02-12,25000.0,500000.0,EAST,United States,New York,Newark,36855.0
456,Ms. Megan Dillon,SME,Single,Male,EAST,10920.0,PT003,Term,Term life insurance policy,WholeLife Policy 10920,Quarterly,2005-02-12,2007-02-12,25000.0,500000.0,EAST,United States,New York,Newark,36855.0
456,Ms. Megan Dillon,SME,Single,Male,EAST,10920.0,PT003,Term,Term life insurance policy,WholeLife Policy 10920,Quarterly,2005-02-12,2007-02-12,25000.0,500000.0,EAST,United States,New York,Newark,36855.0
456,Ms. Megan Dillon,SME,Single,Male,EAST,10920.0,PT003,Term,Term life insurance policy,WholeLife Policy 10920,Quarterly,2005-02-12,2007-02-12,25000.0,500000.0,EAST,United States,New York,Newark,36855.0
456,Ms. Megan Dillon,SME,Single,Male,EAST,10920.0,PT003,Term,Term life insurance policy,WholeLife Policy 10920,Quarterly,2005-02-12,2007-02-12,25000.0,500000.0,EAST,United States,New York,Newark,36855.0
456,Ms. Megan Dillon,SME,Single,Male,EAST,10920.0,PT003,Term,Term life insurance policy,WholeLife Policy 10920,Quarterly,2005-02-12,2007-02-12,25000.0,500000.0,EAST,United States,New York,Newark,36855.0
456,Ms. Megan Dillon,SME,Single,Male,EAST,10920.0,PT003,Term,Term life insurance policy,WholeLife Policy 10920,Quarterly,2005-02-12,2007-02-12,25000.0,500000.0,EAST,United States,New York,Newark,36855.0
456,Ms. Megan Dillon,SME,Single,Male,EAST,10920.0,PT003,Term,Term life insurance policy,WholeLife Policy 10920,Quarterly,2005-02-12,2007-02-12,25000.0,500000.0,EAST,United States,New York,Newark,36855.0
456,Ms. Megan Dillon,SME,Single,Male,EAST,10920.0,PT003,Term,Term life insurance policy,WholeLife Policy 10920,Quarterly,2005-02-12,2007-02-12,25000.0,500000.0,EAST,United States,New York,Newark,36855.0
456,Ms. Megan Dillon,SME,Single,Male,EAST,10920.0,PT003,Term,Term life insurance policy,WholeLife Policy 10920,Quarterly,2005-02-12,2007-02-12,25000.0,500000.0,EAST,United States,New York,Newark,36855.0
456,Ms. Megan Dillon,SME,Single,Male,EAST,10920.0,PT003,Term,Term life insurance policy,WholeLife Policy 10920,Quarterly,2005-02-12,2007-02-12,25000.0,500000.0,EAST,United States,New York,Newark,36855.0
456,Ms. Megan Dillon,SME,Single,Male,EAST,10920.0,PT003,Term,Term life insurance policy,WholeLife Policy 10920,Quarterly,2005-02-12,2007-02-12,25000.0,500000.0,EAST,United States,New York,Newark,36855.0
456,Ms. Megan Dillon,SME,Single,Male,EAST,10920.0,PT003,Term,Term life insurance policy,WholeLife Policy 10920,Quarterly,2005-02-12,2007-02-12,25000.0,500000.0,EAST,United States,New York,Newark,36855.0
456,Ms. Megan Dillon,SME,Single,Male,EAST,10920.0,PT003,Term,Term life insurance policy,WholeLife Policy 10920,Quarterly,2005-02-12,2007-02-12,25000.0,500000.0,EAST,United States,New York,Newark,36855.0
456,Ms. Megan Dillon,SME,Single,Male,EAST,10920.0,PT003,Term,Term life insurance policy,WholeLife Policy 10920,Quarterly,2005-02-12,2007-02-12,25000.0,500000.0,EAST,United States,New York,Newark,36855.0
457,Mr. Ursula Smith,Corporate,Widowed,Male,EAST,10921.0,PT002,WholeLife,Whole life insurance policy,Term Policy 10921,Annual,2009-02-27,2014-02-26,20000.0,800000.0,EAST,United States,New York,Hartford,17848.0
457,Mr. Ursula Smith,Corporate,Widowed,Male,EAST,10921.0,PT002,WholeLife,Whole life insurance policy,Term Policy 10921,Annual,2009-02-27,2014-02-26,20000.0,800000.0,EAST,United States,New York,Hartford,17848.0
457,Mr. Ursula Smith,Corporate,Widowed,Male,EAST,10921.0,PT002,WholeLife,Whole life insurance policy,Term Policy 10921,Annual,2009-02-27,2014-02-26,20000.0,800000.0,EAST,United States,New York,Hartford,17848.0
457,Mr. Ursula Smith,Corporate,Widowed,Male,EAST,10921.0,PT002,WholeLife,Whole life insurance policy,Term Policy 10921,Annual,2009-02-27,2014-02-26,20000.0,800000.0,EAST,United States,New York,Hartford,17848.0
457,Mr. Ursula Smith,Corporate,Widowed,Male,EAST,10921.0,PT002,WholeLife,Whole life insurance policy,Term Policy 10921,Annual,2009-02-27,2014-02-26,20000.0,800000.0,EAST,United States,New York,Hartford,17848.0
457,Mr. Ursula Smith,Corporate,Widowed,Male,EAST,10921.0,PT002,WholeLife,Whole life insurance policy,Term Policy 10921,Annual,2009-02-27,2014-02-26,20000.0,800000.0,EAST,United States,New York,Hartford,17848.0
457,Mr. Ursula Smith,Corporate,Widowed,Male,EAST,10921.0,PT002,WholeLife,Whole life insurance policy,Term Policy 10921,Annual,2009-02-27,2014-02-26,20000.0,800000.0,EAST,United States,New York,Hartford,17848.0
457,Mr. Ursula Smith,Corporate,Widowed,Male,EAST,10921.0,PT002,WholeLife,Whole life insurance policy,Term Policy 10921,Annual,2009-02-27,2014-02-26,20000.0,800000.0,EAST,United States,New York,Hartford,17848.0
457,Mr. Ursula Smith,Corporate,Widowed,Male,EAST,10921.0,PT002,WholeLife,Whole life insurance policy,Term Policy 10921,Annual,2009-02-27,2014-02-26,20000.0,800000.0,EAST,United States,New York,Hartford,17848.0
457,Mr. Ursula Smith,Corporate,Widowed,Male,EAST,10921.0,PT002,WholeLife,Whole life insurance policy,Term Policy 10921,Annual,2009-02-27,2014-02-26,20000.0,800000.0,EAST,United States,New York,Hartford,17848.0
457,Mr. Ursula Smith,Corporate,Widowed,Male,EAST,10921.0,PT002,WholeLife,Whole life insurance policy,Term Policy 10921,Annual,2009-02-27,2014-02-26,20000.0,800000.0,EAST,United States,New York,Hartford,17848.0
457,Mr. Ursula Smith,Corporate,Widowed,Male,EAST,10921.0,PT002,WholeLife,Whole life insurance policy,Term Policy 10921,Annual,2009-02-27,2014-02-26,20000.0,800000.0,EAST,United States,New York,Hartford,17848.0
457,Mr. Ursula Smith,Corporate,Widowed,Male,EAST,10921.0,PT002,WholeLife,Whole life insurance policy,Term Policy 10921,Annual,2009-02-27,2014-02-26,20000.0,800000.0,EAST,United States,New York,Hartford,17848.0
457,Mr. Ursula Smith,Corporate,Widowed,Male,EAST,10921.0,PT002,WholeLife,Whole life insurance policy,Term Policy 10921,Annual,2009-02-27,2014-02-26,20000.0,800000.0,EAST,United States,New York,Hartford,17848.0
457,Mr. Ursula Smith,Corporate,Widowed,Male,EAST,10921.0,PT002,WholeLife,Whole life insurance policy,Term Policy 10921,Annual,2009-02-27,2014-02-26,20000.0,800000.0,EAST,United States,New York,Hartford,17848.0
457,Mr. Ursula Smith,Corporate,Widowed,Male,EAST,10921.0,PT002,WholeLife,Whole life insurance policy,Term Policy 10921,Annual,2009-02-27,2014-02-26,20000.0,800000.0,EAST,United States,New York,Hartford,17848.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10088.0,PT003,Term,Term life insurance policy,Term Policy 10088,Annual,2017-02-08,2022-02-07,7500.0,500000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10088.0,PT003,Term,Term life insurance policy,Term Policy 10088,Annual,2017-02-08,2022-02-07,7500.0,500000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10088.0,PT003,Term,Term life insurance policy,Term Policy 10088,Annual,2017-02-08,2022-02-07,7500.0,500000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10088.0,PT003,Term,Term life insurance policy,Term Policy 10088,Annual,2017-02-08,2022-02-07,7500.0,500000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10089.0,PT002,WholeLife,Whole life insurance policy,WholeLife Policy 10089,Monthly,2011-03-15,2012-03-14,7500.0,200000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10089.0,PT002,WholeLife,Whole life insurance policy,WholeLife Policy 10089,Monthly,2011-03-15,2012-03-14,7500.0,200000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10089.0,PT002,WholeLife,Whole life insurance policy,WholeLife Policy 10089,Monthly,2011-03-15,2012-03-14,7500.0,200000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10089.0,PT002,WholeLife,Whole life insurance policy,WholeLife Policy 10089,Monthly,2011-03-15,2012-03-14,7500.0,200000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10090.0,PT004,Health,Health insurance policy,Health Policy 10090,Monthly,2016-02-28,2017-02-27,7500.0,800000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10090.0,PT004,Health,Health insurance policy,Health Policy 10090,Monthly,2016-02-28,2017-02-27,7500.0,800000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10090.0,PT004,Health,Health insurance policy,Health Policy 10090,Monthly,2016-02-28,2017-02-27,7500.0,800000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10090.0,PT004,Health,Health insurance policy,Health Policy 10090,Monthly,2016-02-28,2017-02-27,7500.0,800000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10088.0,PT003,Term,Term life insurance policy,Term Policy 10088,Annual,2017-02-08,2022-02-07,7500.0,500000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10088.0,PT003,Term,Term life insurance policy,Term Policy 10088,Annual,2017-02-08,2022-02-07,7500.0,500000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10088.0,PT003,Term,Term life insurance policy,Term Policy 10088,Annual,2017-02-08,2022-02-07,7500.0,500000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10088.0,PT003,Term,Term life insurance policy,Term Policy 10088,Annual,2017-02-08,2022-02-07,7500.0,500000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10089.0,PT002,WholeLife,Whole life insurance policy,WholeLife Policy 10089,Monthly,2011-03-15,2012-03-14,7500.0,200000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10089.0,PT002,WholeLife,Whole life insurance policy,WholeLife Policy 10089,Monthly,2011-03-15,2012-03-14,7500.0,200000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10089.0,PT002,WholeLife,Whole life insurance policy,WholeLife Policy 10089,Monthly,2011-03-15,2012-03-14,7500.0,200000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10089.0,PT002,WholeLife,Whole life insurance policy,WholeLife Policy 10089,Monthly,2011-03-15,2012-03-14,7500.0,200000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10090.0,PT004,Health,Health insurance policy,Health Policy 10090,Monthly,2016-02-28,2017-02-27,7500.0,800000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10090.0,PT004,Health,Health insurance policy,Health Policy 10090,Monthly,2016-02-28,2017-02-27,7500.0,800000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10090.0,PT004,Health,Health insurance policy,Health Policy 10090,Monthly,2016-02-28,2017-02-27,7500.0,800000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10090.0,PT004,Health,Health insurance policy,Health Policy 10090,Monthly,2016-02-28,2017-02-27,7500.0,800000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10088.0,PT003,Term,Term life insurance policy,Term Policy 10088,Annual,2017-02-08,2022-02-07,7500.0,500000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10088.0,PT003,Term,Term life insurance policy,Term Policy 10088,Annual,2017-02-08,2022-02-07,7500.0,500000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10088.0,PT003,Term,Term life insurance policy,Term Policy 10088,Annual,2017-02-08,2022-02-07,7500.0,500000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10088.0,PT003,Term,Term life insurance policy,Term Policy 10088,Annual,2017-02-08,2022-02-07,7500.0,500000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10089.0,PT002,WholeLife,Whole life insurance policy,WholeLife Policy 10089,Monthly,2011-03-15,2012-03-14,7500.0,200000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10089.0,PT002,WholeLife,Whole life insurance policy,WholeLife Policy 10089,Monthly,2011-03-15,2012-03-14,7500.0,200000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10089.0,PT002,WholeLife,Whole life insurance policy,WholeLife Policy 10089,Monthly,2011-03-15,2012-03-14,7500.0,200000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10089.0,PT002,WholeLife,Whole life insurance policy,WholeLife Policy 10089,Monthly,2011-03-15,2012-03-14,7500.0,200000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10090.0,PT004,Health,Health insurance policy,Health Policy 10090,Monthly,2016-02-28,2017-02-27,7500.0,800000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10090.0,PT004,Health,Health insurance policy,Health Policy 10090,Monthly,2016-02-28,2017-02-27,7500.0,800000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10090.0,PT004,Health,Health insurance policy,Health Policy 10090,Monthly,2016-02-28,2017-02-27,7500.0,800000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10090.0,PT004,Health,Health insurance policy,Health Policy 10090,Monthly,2016-02-28,2017-02-27,7500.0,800000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10088.0,PT003,Term,Term life insurance policy,Term Policy 10088,Annual,2017-02-08,2022-02-07,7500.0,500000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10088.0,PT003,Term,Term life insurance policy,Term Policy 10088,Annual,2017-02-08,2022-02-07,7500.0,500000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10088.0,PT003,Term,Term life insurance policy,Term Policy 10088,Annual,2017-02-08,2022-02-07,7500.0,500000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10088.0,PT003,Term,Term life insurance policy,Term Policy 10088,Annual,2017-02-08,2022-02-07,7500.0,500000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10089.0,PT002,WholeLife,Whole life insurance policy,WholeLife Policy 10089,Monthly,2011-03-15,2012-03-14,7500.0,200000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10089.0,PT002,WholeLife,Whole life insurance policy,WholeLife Policy 10089,Monthly,2011-03-15,2012-03-14,7500.0,200000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10089.0,PT002,WholeLife,Whole life insurance policy,WholeLife Policy 10089,Monthly,2011-03-15,2012-03-14,7500.0,200000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10089.0,PT002,WholeLife,Whole life insurance policy,WholeLife Policy 10089,Monthly,2011-03-15,2012-03-14,7500.0,200000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10090.0,PT004,Health,Health insurance policy,Health Policy 10090,Monthly,2016-02-28,2017-02-27,7500.0,800000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10090.0,PT004,Health,Health insurance policy,Health Policy 10090,Monthly,2016-02-28,2017-02-27,7500.0,800000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10090.0,PT004,Health,Health insurance policy,Health Policy 10090,Monthly,2016-02-28,2017-02-27,7500.0,800000.0,EAST,United States,New Jersey,Boston,50312.0
46,Dr. Fiona Taylor,SME,Married,Male,EAST,10090.0,PT004,Health,Health insurance policy,Health Policy 10090,Monthly,2016-02-28,2017-02-27,7500.0,800000.0,EAST,United States,New Jersey,Boston,50312.0
460,Professor Patrick Miller,Corporate,Married,Female,EAST,10926.0,PT004,Health,Health insurance policy,Term Policy 10926,Annual,2013-10-04,2018-10-03,10000.0,200000.0,EAST,United States,Pennsylvania,Boston,40210.0
460,Professor Patrick Miller,Corporate,Married,Female,EAST,10926.0,PT004,Health,Health insurance policy,Term Policy 10926,Annual,2013-10-04,2018-10-03,10000.0,200000.0,EAST,United States,Pennsylvania,Boston,40210.0
460,Professor Patrick Miller,Corporate,Married,Female,EAST,10926.0,PT004,Health,Health insurance policy,Term Policy 10926,Annual,2013-10-04,2018-10-03,10000.0,200000.0,EAST,United States,Pennsylvania,Boston,40210.0
460,Professor Patrick Miller,Corporate,Married,Female,EAST,10926.0,PT004,Health,Health insurance policy,Term Policy 10926,Annual,2013-10-04,2018-10-03,10000.0,200000.0,EAST,United States,Pennsylvania,Boston,40210.0
460,Professor Patrick Miller,Corporate,Married,Female,EAST,10927.0,PT002,WholeLife,Whole life insurance policy,Term Policy 10927,Annual,2006-09-05,2011-09-04,15000.0,300000.0,EAST,United States,Pennsylvania,Boston,40210.0
460,Professor Patrick Miller,Corporate,Married,Female,EAST,10927.0,PT002,WholeLife,Whole life insurance policy,Term Policy 10927,Annual,2006-09-05,2011-09-04,15000.0,300000.0,EAST,United States,Pennsylvania,Boston,40210.0
460,Professor Patrick Miller,Corporate,Married,Female,EAST,10927.0,PT002,WholeLife,Whole life insurance policy,Term Policy 10927,Annual,2006-09-05,2011-09-04,15000.0,300000.0,EAST,United States,Pennsylvania,Boston,40210.0
460,Professor Patrick Miller,Corporate,Married,Female,EAST,10927.0,PT002,WholeLife,Whole life insurance policy,Term Policy 10927,Annual,2006-09-05,2011-09-04,15000.0,300000.0,EAST,United States,Pennsylvania,Boston,40210.0
460,Professor Patrick Miller,Corporate,Married,Female,EAST,10926.0,PT004,Health,Health insurance policy,Term Policy 10926,Annual,2013-10-04,2018-10-03,10000.0,200000.0,EAST,United States,Pennsylvania,Boston,40210.0
460,Professor Patrick Miller,Corporate,Married,Female,EAST,10926.0,PT004,Health,Health insurance policy,Term Policy 10926,Annual,2013-10-04,2018-10-03,10000.0,200000.0,EAST,United States,Pennsylvania,Boston,40210.0
460,Professor Patrick Miller,Corporate,Married,Female,EAST,10926.0,PT004,Health,Health insurance policy,Term Policy 10926,Annual,2013-10-04,2018-10-03,10000.0,200000.0,EAST,United States,Pennsylvania,Boston,40210.0
460,Professor Patrick Miller,Corporate,Married,Female,EAST,10926.0,PT004,Health,Health insurance policy,Term Policy 10926,Annual,2013-10-04,2018-10-03,10000.0,200000.0,EAST,United States,Pennsylvania,Boston,40210.0
460,Professor Patrick Miller,Corporate,Married,Female,EAST,10927.0,PT002,WholeLife,Whole life insurance policy,Term Policy 10927,Annual,2006-09-05,2011-09-04,15000.0,300000.0,EAST,United States,Pennsylvania,Boston,40210.0
460,Professor Patrick Miller,Corporate,Married,Female,EAST,10927.0,PT002,WholeLife,Whole life insurance policy,Term Policy 10927,Annual,2006-09-05,2011-09-04,15000.0,300000.0,EAST,United States,Pennsylvania,Boston,40210.0
460,Professor Patrick Miller,Corporate,Married,Female,EAST,10927.0,PT002,WholeLife,Whole life insurance policy,Term Policy 10927,Annual,2006-09-05,2011-09-04,15000.0,300000.0,EAST,United States,Pennsylvania,Boston,40210.0
460,Professor Patrick Miller,Corporate,Married,Female,EAST,10927.0,PT002,WholeLife,Whole life insurance policy,Term Policy 10927,Annual,2006-09-05,2011-09-04,15000.0,300000.0,EAST,United States,Pennsylvania,Boston,40210.0
460,Professor Patrick Miller,Corporate,Married,Female,EAST,10926.0,PT004,Health,Health insurance policy,Term Policy 10926,Annual,2013-10-04,2018-10-03,10000.0,200000.0,EAST,United States,Pennsylvania,Boston,40210.0
460,Professor Patrick Miller,Corporate,Married,Female,EAST,10926.0,PT004,Health,Health insurance policy,Term Policy 10926,Annual,2013-10-04,2018-10-03,10000.0,200000.0,EAST,United States,Pennsylvania,Boston,40210.0
460,Professor Patrick Miller,Corporate,Married,Female,EAST,10926.0,PT004,Health,Health insurance policy,Term Policy 10926,Annual,2013-10-04,2018-10-03,10000.0,200000.0,EAST,United States,Pennsylvania,Boston,40210.0
460,Professor Patrick Miller,Corporate,Married,Female,EAST,10926.0,PT004,Health,Health insurance policy,Term Policy 10926,Annual,2013-10-04,2018-10-03,10000.0,200000.0,EAST,United States,Pennsylvania,Boston,40210.0
460,Professor Patrick Miller,Corporate,Married,Female,EAST,10927.0,PT002,WholeLife,Whole life insurance policy,Term Policy 10927,Annual,2006-09-05,2011-09-04,15000.0,300000.0,EAST,United States,Pennsylvania,Boston,40210.0
460,Professor Patrick Miller,Corporate,Married,Female,EAST,10927.0,PT002,WholeLife,Whole life insurance policy,Term Policy 10927,Annual,2006-09-05,2011-09-04,15000.0,300000.0,EAST,United States,Pennsylvania,Boston,40210.0
460,Professor Patrick Miller,Corporate,Married,Female,EAST,10927.0,PT002,WholeLife,Whole life insurance policy,Term Policy 10927,Annual,2006-09-05,2011-09-04,15000.0,300000.0,EAST,United States,Pennsylvania,Boston,40210.0
460,Professor Patrick Miller,Corporate,Married,Female,EAST,10927.0,PT002,WholeLife,Whole life insurance policy,Term Policy 10927,Annual,2006-09-05,2011-09-04,15000.0,300000.0,EAST,United States,Pennsylvania,Boston,40210.0
460,Professor Patrick Miller,Corporate,Married,Female,EAST,10926.0,PT004,Health,Health insurance policy,Term Policy 10926,Annual,2013-10-04,2018-10-03,10000.0,200000.0,EAST,United States,Pennsylvania,Boston,40210.0
460,Professor Patrick Miller,Corporate,Married,Female,EAST,10926.0,PT004,Health,Health insurance policy,Term Policy 10926,Annual,2013-10-04,2018-10-03,10000.0,200000.0,EAST,United States,Pennsylvania,Boston,40210.0
460,Professor Patrick Miller,Corporate,Married,Female,EAST,10926.0,PT004,Health,Health insurance policy,Term Policy 10926,Annual,2013-10-04,2018-10-03,10000.0,200000.0,EAST,United States,Pennsylvania,Boston,40210.0
460,Professor Patrick Miller,Corporate,Married,Female,EAST,10926.0,PT004,Health,Health insurance policy,Term Policy 10926,Annual,2013-10-04,2018-10-03,10000.0,200000.0,EAST,United States,Pennsylvania,Boston,40210.0
460,Professor Patrick Miller,Corporate,Married,Female,EAST,10927.0,PT002,WholeLife,Whole life insurance policy,Term Policy 10927,Annual,2006-09-05,2011-09-04,15000.0,300000.0,EAST,United States,Pennsylvania,Boston,40210.0
460,Professor Patrick Miller,Corporate,Married,Female,EAST,10927.0,PT002,WholeLife,Whole life insurance policy,Term Policy 10927,Annual,2006-09-05,2011-09-04,15000.0,300000.0,EAST,United States,Pennsylvania,Boston,40210.0
460,Professor Patrick Miller,Corporate,Married,Female,EAST,10927.0,PT002,WholeLife,Whole life insurance policy,Term Policy 10927,Annual,2006-09-05,2011-09-04,15000.0,300000.0,EAST,United States,Pennsylvania,Boston,40210.0
460,Professor Patrick Miller,Corporate,Married,Female,EAST,10927.0,PT002,WholeLife,Whole life insurance policy,Term Policy 10927,Annual,2006-09-05,2011-09-04,15000.0,300000.0,EAST,United States,Pennsylvania,Boston,40210.0
462,Mr. Aaron Williams,SME,Single,Male,EAST,10931.0,PT002,WholeLife,Whole life insurance policy,Term Policy 10931,Monthly,2019-11-18,2020-11-17,7500.0,500000.0,EAST,United States,Connecticut,Philadelphia,82432.0
462,Mr. Aaron Williams,SME,Single,Male,EAST,10931.0,PT002,WholeLife,Whole life insurance policy,Term Policy 10931,Monthly,2019-11-18,2020-11-17,7500.0,500000.0,EAST,United States,Connecticut,Philadelphia,82432.0
462,Mr. Aaron Williams,SME,Single,Male,EAST,10931.0,PT002,WholeLife,Whole life insurance policy,Term Policy 10931,Monthly,2019-11-18,2020-11-17,7500.0,500000.0,EAST,United States,Connecticut,Philadelphia,82432.0
462,Mr. Aaron Williams,SME,Single,Male,EAST,10931.0,PT002,WholeLife,Whole life insurance policy,Term Policy 10931,Monthly,2019-11-18,2020-11-17,7500.0,500000.0,EAST,United States,Connecticut,Philadelphia,82432.0
462,Mr. Aaron Williams,SME,Single,Male,EAST,10932.0,PT004,Health,Health insurance policy,Home Policy 10932,Annual,2018-09-07,2023-09-06,25000.0,1000000.0,EAST,United States,Connecticut,Philadelphia,82432.0
462,Mr. Aaron Williams,SME,Single,Male,EAST,10932.0,PT004,Health,Health insurance policy,Home Policy 10932,Annual,2018-09-07,2023-09-06,25000.0,1000000.0,EAST,United States,Connecticut,Philadelphia,82432.0
462,Mr. Aaron Williams,SME,Single,Male,EAST,10932.0,PT004,Health,Health insurance policy,Home Policy 10932,Annual,2018-09-07,2023-09-06,25000.0,1000000.0,EAST,United States,Connecticut,Philadelphia,82432.0
